suite,dir,tier,condition,policy,sketch_route,rollout_idx,skipped,skip_reason,n_steps,success_final,success_sustained,first_success_step,grasp_success_flag,grasped_any,lifted,grasped_instance,correct_instance_grasped,nearest_destination,correct_destination,terminal_dist_xy,sketch_referent_object,sketch_referent_destination,sketch_fidelity_object,sketch_fidelity_destination,deproject,z_pick,z_place
object,scene_0033,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,orange_juice_2,False,basket_1,False,0.0185,,,,,depth,0.0745,0.1069
object,scene_0033,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,orange_juice_2,False,basket_2,True,0.022,,,,,depth,0.0745,0.1272
object,scene_0034,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,ketchup_1,False,,False,0.287,,,,,depth,0.0685,0.1309
object,scene_0034,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.342,,,,,depth,0.0685,0.124
object,scene_0034,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,orange_juice_1,False,,False,0.0872,,,,,depth,0.1277,0.124
object,scene_0035,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3166,,,,,depth,0.022,0.1344
object,scene_0035,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.3166,,,,,depth,0.0233,0.1212
object,scene_0035,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.3166,,,,,depth,0.022,0.1212
object,scene_0036,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.3559,,,,,depth,0.0618,0.1279
object,scene_0036,both,text_only,text_guess,tokens,1,False,,200,True,True,136,True,True,True,alphabet_soup_2,True,basket_3,True,0.0291,,,,,depth,0.058,0.1279
object,scene_0036,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.3559,,,,,depth,0.0594,0.1076
object,scene_0037,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,tomato_sauce_1,False,,False,0.0836,,,,,depth,0.0579,0.13
object,scene_0037,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,tomato_sauce_1,False,basket_1,False,0.0156,,,,,depth,0.0579,0.1192
object,scene_0037,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.312,,,,,depth,0.0598,0.1192
goal,scene_0000,control,text_only,text_guess,tokens,0,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.007,,,,,depth,0.9113,0.9108
goal,scene_0000,control,text_only,text_guess,tokens,1,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.007,,,,,depth,0.9113,0.9108
goal,scene_0000,control,text_only,text_guess,tokens,2,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0069,,,,,depth,0.9113,0.9108
goal,scene_0001,control,text_only,text_guess,tokens,0,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,,False,,,,,,depth,0.9116,0.9352
goal,scene_0001,control,text_only,text_guess,tokens,1,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,,False,,,,,,depth,0.9116,0.9352
goal,scene_0001,control,text_only,text_guess,tokens,2,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,,False,,,,,,depth,0.9116,0.9352
goal,scene_0002,control,text_only,text_guess,tokens,0,False,,200,False,False,,False,False,False,,False,,False,,,,,,depth,0.9549,0.2425
goal,scene_0002,control,text_only,text_guess,tokens,1,False,,200,False,False,,False,False,False,,False,,False,,,,,,depth,0.9549,0.2425
goal,scene_0002,control,text_only,text_guess,tokens,2,False,,200,False,False,,False,False,False,,False,,False,,,,,,depth,0.9549,0.2425
goal,scene_0003,control,text_only,text_guess,tokens,0,False,,200,False,False,,False,False,False,,False,,False,,,,,,depth,0.9108,0.9044
goal,scene_0003,control,text_only,text_guess,tokens,1,False,,200,False,False,,False,False,False,,False,,False,,,,,,depth,0.9108,0.9044
goal,scene_0003,control,text_only,text_guess,tokens,2,False,,200,False,False,,False,False,False,,False,,False,,,,,,depth,0.9108,0.9044
goal,scene_0004,control,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1342,,,,,depth,0.9223,0.9112
goal,scene_0004,control,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1342,,,,,depth,0.9223,0.9112
goal,scene_0004,control,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1342,,,,,depth,0.9223,0.9112
goal,scene_0005,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1432,,,,,depth,0.9752,0.9109
goal,scene_0005,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_1,True,0.0063,,,,,depth,0.9438,0.9109
goal,scene_0005,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1432,,,,,depth,0.9752,0.9109
goal,scene_0006,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,,False,,,,,,depth,0.9104,0.9341
goal,scene_0006,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_4,False,,False,,,,,,depth,0.9434,0.9341
goal,scene_0006,referential,text_only,text_guess,tokens,2,False,,200,False,True,149,True,True,True,akita_black_bowl_1,True,,False,,,,,,depth,0.9112,0.9341
goal,scene_0007,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,,False,,,,,,depth,0.9113,1.1298
goal,scene_0007,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,,False,,,,,,depth,0.9106,1.1298
goal,scene_0007,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,,False,,,,,,depth,0.9106,1.1298
goal,scene_0008,referential,text_only,text_guess,tokens,0,False,,200,False,False,,False,False,False,,False,,False,,,,,,depth,0.954,0.2425
goal,scene_0008,referential,text_only,text_guess,tokens,1,False,,200,False,False,,False,False,False,,False,,False,,,,,,depth,0.954,0.2425
goal,scene_0008,referential,text_only,text_guess,tokens,2,False,,200,False,False,,False,False,False,,False,,False,,,,,,depth,0.9821,0.2425
goal,scene_0009,referential,text_only,text_guess,tokens,0,False,,200,False,False,,False,False,False,,False,,False,,,,,,depth,0.9551,1.1298
goal,scene_0009,referential,text_only,text_guess,tokens,1,False,,200,False,False,,False,False,False,,False,,False,,,,,,depth,0.9551,1.1298
goal,scene_0009,referential,text_only,text_guess,tokens,2,False,,200,False,False,,False,False,False,,False,,False,,,,,,depth,0.9551,1.1298
goal,scene_0010,referential,text_only,text_guess,tokens,0,False,,200,False,False,,False,False,False,,False,,False,,,,,,depth,0.912,0.9044
goal,scene_0010,referential,text_only,text_guess,tokens,1,False,,200,False,False,,False,False,False,,False,,False,,,,,,depth,0.912,0.9044
goal,scene_0010,referential,text_only,text_guess,tokens,2,False,,200,False,False,,False,False,False,,False,,False,,,,,,depth,0.9109,0.9044
goal,scene_0011,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1446,,,,,depth,0.922,0.9114
goal,scene_0011,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1446,,,,,depth,0.9223,0.9114
goal,scene_0011,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1446,,,,,depth,0.9223,0.9114
goal,scene_0012,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_1,True,0.0031,,,,,depth,0.9107,0.9109
goal,scene_0012,referential,text_only,text_guess,tokens,1,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0035,,,,,depth,0.9116,0.9109
goal,scene_0012,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_1,True,0.0031,,,,,depth,0.9107,0.9109
goal,scene_0013,referential,text_only,text_guess,tokens,0,False,,200,False,False,,False,False,False,,False,,False,,,,,,depth,0.9617,0.2633
goal,scene_0013,referential,text_only,text_guess,tokens,1,False,,200,False,False,,False,False,False,,False,,False,,,,,,depth,0.9685,0.2633
goal,scene_0013,referential,text_only,text_guess,tokens,2,False,,200,False,False,,False,False,False,,False,,False,,,,,,depth,0.9685,0.2633
goal,scene_0014,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,,False,,,,,,depth,0.9111,0.9464
goal,scene_0014,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,,False,,,,,,depth,0.9111,0.9464
goal,scene_0014,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,,False,,,,,,depth,0.9429,0.9464
goal,scene_0015,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,cream_cheese_2,False,akita_black_bowl_1,True,0.0022,,,,,depth,0.9218,0.9112
goal,scene_0015,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1363,,,,,depth,0.9223,0.9112
goal,scene_0015,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,cream_cheese_2,False,akita_black_bowl_1,True,0.003,,,,,depth,0.9218,0.9112
goal,scene_0016,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,,False,,,,,,depth,0.9436,1.1298
goal,scene_0016,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,,,,,,depth,1.0135,1.1298
goal,scene_0016,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,,False,,,,,,depth,0.9436,1.1298
goal,scene_0017,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.0054,,,,,depth,0.9111,0.9108
goal,scene_0017,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,True,0.0482,,,,,depth,0.9111,0.9241
goal,scene_0017,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,True,0.0485,,,,,depth,0.9111,0.9241
goal,scene_0018,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.0246,,,,,depth,0.9116,0.9263
goal,scene_0018,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_3,False,0.0078,,,,,depth,0.9116,0.9422
goal,scene_0018,directional,text_only,text_guess,tokens,2,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0051,,,,,depth,0.9116,0.9108
goal,scene_0019,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.0151,,,,,depth,0.9129,0.9426
goal,scene_0019,directional,text_only,text_guess,tokens,1,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_3,True,0.0165,,,,,depth,0.9129,0.918
goal,scene_0019,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.0129,,,,,depth,0.9129,0.9109
goal,scene_0020,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1329,,,,,depth,0.9223,0.9105
goal,scene_0020,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1326,,,,,depth,0.9223,0.9116
goal,scene_0020,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1326,,,,,depth,0.9223,0.9116
goal,scene_0021,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1058,,,,,depth,0.9225,0.9428
goal,scene_0021,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1058,,,,,depth,0.9225,0.9115
goal,scene_0021,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1058,,,,,depth,0.9225,0.9115
goal,scene_0022,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1428,,,,,depth,0.9223,0.9134
goal,scene_0022,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1436,,,,,depth,0.9223,0.9111
goal,scene_0022,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1436,,,,,depth,0.9223,0.9111
goal,scene_0023,directional,text_only,text_guess,tokens,0,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_2,True,0.0073,,,,,depth,0.9111,0.9105
goal,scene_0023,directional,text_only,text_guess,tokens,1,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_2,True,0.0074,,,,,depth,0.9111,0.9105
goal,scene_0023,directional,text_only,text_guess,tokens,2,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_2,True,0.0075,,,,,depth,0.9111,0.9105
goal,scene_0024,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.125,,,,,depth,0.9223,0.9114
goal,scene_0024,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.125,,,,,depth,0.9223,0.9451
goal,scene_0024,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1256,,,,,depth,0.9223,0.9114
goal,scene_0025,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.0051,,,,,depth,0.9168,0.9108
goal,scene_0025,directional,text_only,text_guess,tokens,1,False,,200,True,True,167,True,True,True,akita_black_bowl_1,True,plate_2,True,0.0204,,,,,depth,0.9168,0.9288
goal,scene_0025,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_3,False,0.0302,,,,,depth,0.9168,0.9193
goal,scene_0026,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.0107,,,,,depth,0.9116,0.911
goal,scene_0026,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.0107,,,,,depth,0.9116,0.911
goal,scene_0026,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1423,,,,,depth,0.9682,0.911
goal,scene_0027,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_1,False,0.0076,,,,,depth,0.911,0.9109
goal,scene_0027,both,text_only,text_guess,tokens,1,False,,200,True,True,175,True,True,True,akita_black_bowl_1,True,plate_2,True,0.0069,,,,,depth,0.9116,0.9337
goal,scene_0027,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_2,True,0.0074,,,,,depth,0.911,0.9337
goal,scene_0028,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_3,False,0.0577,,,,,depth,0.9112,0.941
goal,scene_0028,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_3,False,0.057,,,,,depth,0.9109,0.941
goal,scene_0028,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_2,True,0.0014,,,,,depth,0.9109,0.9122
goal,scene_0029,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1235,,,,,depth,0.9223,0.9446
goal,scene_0029,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1235,,,,,depth,0.9223,0.9446
goal,scene_0029,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1235,,,,,depth,0.922,0.9446
goal,scene_0030,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,akita_black_bowl_2,True,0.0,,,,,depth,0.9217,0.9102
goal,scene_0030,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1369,,,,,depth,0.9223,0.911
goal,scene_0030,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1369,,,,,depth,0.9223,0.911
goal,scene_0031,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,akita_black_bowl_2,False,0.0,,,,,depth,0.9223,0.9166
goal,scene_0031,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,akita_black_bowl_2,False,0.0,,,,,depth,0.9475,0.9115
goal,scene_0031,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1329,,,,,depth,0.9217,0.9166
goal,scene_0032,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_2,False,0.013,,,,,depth,0.9108,0.9297
goal,scene_0032,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0562,,,,,depth,0.9116,1.0258
goal,scene_0032,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0547,,,,,depth,0.9116,0.9108
goal,scene_0033,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1519,,,,,depth,0.9223,1.0179
goal,scene_0033,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1519,,,,,depth,0.9223,1.0179
goal,scene_0033,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1519,,,,,depth,0.9223,1.0179
goal,scene_0034,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0142,,,,,depth,0.9105,0.9109
goal,scene_0034,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_2,False,0.0344,,,,,depth,0.9438,0.9305
goal,scene_0034,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_2,False,0.0221,,,,,depth,0.9105,0.9305
goal,scene_0035,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1309,,,,,depth,0.9479,0.9113
goal,scene_0035,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1312,,,,,depth,0.9479,0.9113
goal,scene_0035,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1312,,,,,depth,0.9479,0.9113
goal,scene_0036,both,text_only,text_guess,tokens,0,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_2,True,0.0034,,,,,depth,0.9112,0.912
goal,scene_0036,both,text_only,text_guess,tokens,1,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_2,True,0.0036,,,,,depth,0.9112,0.912
goal,scene_0036,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_2,True,0.0048,,,,,depth,0.9121,0.912
goal,scene_0037,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1315,,,,,depth,0.9359,0.9447
goal,scene_0037,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,cream_cheese_2,False,akita_black_bowl_2,False,0.0005,,,,,depth,0.9216,0.9447
goal,scene_0037,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,cream_cheese_2,False,akita_black_bowl_2,False,0.0026,,,,,depth,0.9216,0.9447
