suite,dir,tier,condition,policy,sketch_route,rollout_idx,skipped,skip_reason,n_steps,success_final,success_sustained,first_success_step,grasp_success_flag,grasped_any,lifted,grasped_instance,correct_instance_grasped,nearest_destination,correct_destination,terminal_dist_xy,sketch_referent_object,sketch_referent_destination,sketch_fidelity_object,sketch_fidelity_destination,deproject,z_pick,z_place
object,scene_0037,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.3122,,,,,plane,0.065,0.065
goal,scene_0000,control,text_only,text_guess,tokens,0,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0126,,,,,plane,0.92,0.92
goal,scene_0000,control,text_only,text_guess,tokens,1,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0127,,,,,plane,0.92,0.92
goal,scene_0000,control,text_only,text_guess,tokens,2,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0125,,,,,plane,0.92,0.92
goal,scene_0001,control,text_only,text_guess,tokens,0,False,,200,True,True,163,True,True,True,akita_black_bowl_1,True,,False,,,,,,plane,0.92,0.92
goal,scene_0001,control,text_only,text_guess,tokens,1,False,,200,True,True,163,True,True,True,akita_black_bowl_1,True,,False,,,,,,plane,0.92,0.92
goal,scene_0001,control,text_only,text_guess,tokens,2,False,,200,True,True,163,True,True,True,akita_black_bowl_1,True,,False,,,,,,plane,0.92,0.92
goal,scene_0002,control,text_only,text_guess,tokens,0,False,,200,False,False,,False,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0002,control,text_only,text_guess,tokens,1,False,,200,False,False,,False,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0002,control,text_only,text_guess,tokens,2,False,,200,False,False,,False,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0003,control,text_only,text_guess,tokens,0,False,,200,False,False,,False,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0003,control,text_only,text_guess,tokens,1,False,,200,False,False,,False,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0003,control,text_only,text_guess,tokens,2,False,,200,False,False,,False,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0004,control,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1353,,,,,plane,0.92,0.92
goal,scene_0004,control,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1351,,,,,plane,0.92,0.92
goal,scene_0004,control,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.135,,,,,plane,0.92,0.92
goal,scene_0005,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1432,,,,,plane,0.92,0.92
goal,scene_0005,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1432,,,,,plane,0.92,0.92
goal,scene_0005,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1432,,,,,plane,0.92,0.92
goal,scene_0006,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,,False,,,,,,plane,0.92,0.92
goal,scene_0006,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_4,False,,False,,,,,,plane,0.92,0.92
goal,scene_0006,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,,False,,,,,,plane,0.92,0.92
goal,scene_0007,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,,False,,,,,,plane,0.92,0.92
goal,scene_0007,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,,False,,,,,,plane,0.92,0.92
goal,scene_0007,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,,False,,,,,,plane,0.92,0.92
goal,scene_0008,referential,text_only,text_guess,tokens,0,False,,200,False,False,,False,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0008,referential,text_only,text_guess,tokens,1,False,,200,False,False,,False,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0008,referential,text_only,text_guess,tokens,2,False,,200,False,False,,False,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0009,referential,text_only,text_guess,tokens,0,False,,200,False,False,,False,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0009,referential,text_only,text_guess,tokens,1,False,,200,False,False,,False,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0009,referential,text_only,text_guess,tokens,2,False,,200,False,False,,False,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0010,referential,text_only,text_guess,tokens,0,False,,200,False,False,,False,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0010,referential,text_only,text_guess,tokens,1,False,,200,False,False,,False,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0010,referential,text_only,text_guess,tokens,2,False,,200,False,False,,False,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0011,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1461,,,,,plane,0.92,0.92
goal,scene_0011,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1459,,,,,plane,0.92,0.92
goal,scene_0011,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1458,,,,,plane,0.92,0.92
goal,scene_0012,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_1,True,0.0097,,,,,plane,0.92,0.92
goal,scene_0012,referential,text_only,text_guess,tokens,1,False,,200,True,True,168,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0107,,,,,plane,0.92,0.92
goal,scene_0012,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_1,True,0.0091,,,,,plane,0.92,0.92
goal,scene_0013,referential,text_only,text_guess,tokens,0,False,,200,False,False,,False,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0013,referential,text_only,text_guess,tokens,1,False,,200,False,False,,False,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0013,referential,text_only,text_guess,tokens,2,False,,200,False,False,,False,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0014,referential,text_only,text_guess,tokens,0,False,,200,True,True,175,True,True,True,akita_black_bowl_1,True,,False,,,,,,plane,0.92,0.92
goal,scene_0014,referential,text_only,text_guess,tokens,1,False,,200,True,True,175,True,True,True,akita_black_bowl_1,True,,False,,,,,,plane,0.92,0.92
goal,scene_0014,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0015,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,cream_cheese_2,False,akita_black_bowl_1,True,0.0008,,,,,plane,0.92,0.92
goal,scene_0015,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1364,,,,,plane,0.92,0.92
goal,scene_0015,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,cream_cheese_2,False,akita_black_bowl_1,True,0.0047,,,,,plane,0.92,0.92
goal,scene_0016,referential,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0016,referential,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0016,referential,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,,,,,,plane,0.92,0.92
goal,scene_0017,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.0111,,,,,plane,0.92,0.92
goal,scene_0017,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,True,0.0455,,,,,plane,0.92,0.92
goal,scene_0017,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,True,0.0454,,,,,plane,0.92,0.92
goal,scene_0018,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.0194,,,,,plane,0.92,0.92
goal,scene_0018,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_3,False,0.0206,,,,,plane,0.92,0.92
goal,scene_0018,directional,text_only,text_guess,tokens,2,False,,200,True,True,167,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0112,,,,,plane,0.92,0.92
goal,scene_0019,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_2,False,0.0171,,,,,plane,0.92,0.92
goal,scene_0019,directional,text_only,text_guess,tokens,1,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_3,True,0.0193,,,,,plane,0.92,0.92
goal,scene_0019,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.0201,,,,,plane,0.92,0.92
goal,scene_0020,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1327,,,,,plane,0.92,0.92
goal,scene_0020,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1326,,,,,plane,0.92,0.92
goal,scene_0020,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1326,,,,,plane,0.92,0.92
goal,scene_0021,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1058,,,,,plane,0.92,0.92
goal,scene_0021,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1058,,,,,plane,0.92,0.92
goal,scene_0021,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1058,,,,,plane,0.92,0.92
goal,scene_0022,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1426,,,,,plane,0.92,0.92
goal,scene_0022,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1425,,,,,plane,0.92,0.92
goal,scene_0022,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1427,,,,,plane,0.92,0.92
goal,scene_0023,directional,text_only,text_guess,tokens,0,False,,200,True,True,165,True,True,True,akita_black_bowl_1,True,plate_2,True,0.0086,,,,,plane,0.92,0.92
goal,scene_0023,directional,text_only,text_guess,tokens,1,False,,200,True,True,165,True,True,True,akita_black_bowl_1,True,plate_2,True,0.0086,,,,,plane,0.92,0.92
goal,scene_0023,directional,text_only,text_guess,tokens,2,False,,200,True,True,165,True,True,True,akita_black_bowl_1,True,plate_2,True,0.0088,,,,,plane,0.92,0.92
goal,scene_0024,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1248,,,,,plane,0.92,0.92
goal,scene_0024,directional,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1248,,,,,plane,0.92,0.92
goal,scene_0024,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1247,,,,,plane,0.92,0.92
goal,scene_0025,directional,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.0142,,,,,plane,0.92,0.92
goal,scene_0025,directional,text_only,text_guess,tokens,1,False,,200,True,True,167,True,True,True,akita_black_bowl_1,True,plate_2,True,0.0143,,,,,plane,0.92,0.92
goal,scene_0025,directional,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_3,False,0.0302,,,,,plane,0.92,0.92
goal,scene_0026,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.0161,,,,,plane,0.92,0.92
goal,scene_0026,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.017,,,,,plane,0.92,0.92
goal,scene_0026,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,,False,0.1859,,,,,plane,0.92,0.92
goal,scene_0027,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_1,False,0.0137,,,,,plane,0.92,0.92
goal,scene_0027,both,text_only,text_guess,tokens,1,False,,200,True,True,156,True,True,True,akita_black_bowl_1,True,plate_2,True,0.0197,,,,,plane,0.92,0.92
goal,scene_0027,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_2,True,0.0199,,,,,plane,0.92,0.92
goal,scene_0028,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_3,False,0.0593,,,,,plane,0.92,0.92
goal,scene_0028,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_3,False,0.0536,,,,,plane,0.92,0.92
goal,scene_0028,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_2,True,0.0115,,,,,plane,0.92,0.92
goal,scene_0029,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1234,,,,,plane,0.92,0.92
goal,scene_0029,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1233,,,,,plane,0.92,0.92
goal,scene_0029,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1235,,,,,plane,0.92,0.92
goal,scene_0030,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,akita_black_bowl_2,True,0.0,,,,,plane,0.92,0.92
goal,scene_0030,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1381,,,,,plane,0.92,0.92
goal,scene_0030,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1381,,,,,plane,0.92,0.92
goal,scene_0031,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,akita_black_bowl_2,False,0.0,,,,,plane,0.92,0.92
goal,scene_0031,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,akita_black_bowl_2,False,0.0,,,,,plane,0.92,0.92
goal,scene_0031,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1346,,,,,plane,0.92,0.92
goal,scene_0032,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_2,False,plate_2,False,0.0131,,,,,plane,0.92,0.92
goal,scene_0032,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_3,False,0.072,,,,,plane,0.92,0.92
goal,scene_0032,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,True,0.048,,,,,plane,0.92,0.92
goal,scene_0033,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1518,,,,,plane,0.92,0.92
goal,scene_0033,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1517,,,,,plane,0.92,0.92
goal,scene_0033,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1515,,,,,plane,0.92,0.92
goal,scene_0034,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0082,,,,,plane,0.92,0.92
goal,scene_0034,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1195,,,,,plane,0.92,0.92
goal,scene_0034,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_2,False,0.0212,,,,,plane,0.92,0.92
goal,scene_0035,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1312,,,,,plane,0.92,0.92
goal,scene_0035,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,False,False,,False,,False,0.1312,,,,,plane,0.92,0.92
goal,scene_0035,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1312,,,,,plane,0.92,0.92
goal,scene_0036,both,text_only,text_guess,tokens,0,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_2,True,0.0114,,,,,plane,0.92,0.92
goal,scene_0036,both,text_only,text_guess,tokens,1,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_2,True,0.0114,,,,,plane,0.92,0.92
goal,scene_0036,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_2,True,0.012,,,,,plane,0.92,0.92
goal,scene_0037,both,text_only,text_guess,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1315,,,,,plane,0.92,0.92
goal,scene_0037,both,text_only,text_guess,tokens,1,False,,200,False,False,,True,True,True,cream_cheese_2,False,akita_black_bowl_2,False,0.0376,,,,,plane,0.92,0.92
goal,scene_0037,both,text_only,text_guess,tokens,2,False,,200,False,False,,True,True,True,cream_cheese_2,False,akita_black_bowl_2,False,0.0364,,,,,plane,0.92,0.92
